Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,On-air,Sponsor,Features,Coordination,Last update,Op Status,EchoLink,IRLP,Notes,Nets,Coverage,Downlink Tone,Links,DMR Enabled,Color Code,DMR ID,Wide Network,Affiliate,Web links,Grid,Commands,IPSC Network,Talkgroups,Rocky Mountain Wide,Northern Colorado Regional,Bandwidth,YSF Digital Enabled,DG-ID,Local Network,D-STAR Enabled,Node,Sources,Central Regional,AllStar,Talkgroup Network,Worldwide English,North America,DCI Bridge,Local/Cluster,Colorado,N. Colorado,TAC 310,Mountain Reg USA,Mixed-Mode,WIRES-X,Worldwide,English,Feed,P-25 Digital Enabled,NAC,Default Reflector,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Wyoming,WyLOCAL,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Southern Colorado,Devilshead Local
449.05,-5,107.2,WG0N,"Idaho Springs, Squaw Mountain",CO,OPEN,,,191.52,WSW,,08,95,39.7425,-105.514,449.05,444.05,107.2,Denver,,WG0N,E-power.,CCARC,2012-11-20,On-Air,,,,,Wide area.,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.7,5,167.9,NI0P,Wood River,NE,OPEN,,S,191.68,ESE,,31,16145,40.8206,-98.6001,444.7,449.7,167.9,Hall,,,,WB0CMC,2018-12-09,On-Air,,,,,"West Hall County and East Buffalo County, HWY 30 and Interstate 80",,,,,,,,,EN00,,,,,,,,,,yes,NI0P (B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,
446.925,-5,CC,N0ESQ,"Castle Rock, Devils Head",CO,OPEN,,D,191.96,SW,,08,7193,39.26480103,-105.11399841,446.925,441.925,,Douglas,,,,CCARC,2019-11-27,On-Air,,,See the website for programming info.,,,,Full-time to the Colorado TRBO System .,yes,8,310817,,,Rocky Mountain Ham Radio,DM79KG,,RMHR c Record retrieved from radioid.net,"Open Talkgroup View Assignment TS TG Access Southern Colorado 1 719 Devilshead Local 2 711 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
447.525,-5,146.2,N0ESQ,"Castle Rock, Devils Head (Pike National Forest)",CO,OPEN,,,191.96,SW,,08,8190,39.26480103,-105.11399841,447.525,442.525,146.2,Douglas,,EmComm Colorado,,CCARC,2015-06-17,On-Air,,,"This is not a ragchew machine. Traffic is limited to ARES, RACES and EmComm administrative, exercise, public service and disaster response.",,"Denver metro north to the Wyoming border. Back country including Bailey, Deckers, Woodland Park. Severe null due east due to Devils Head Peak.",146.2,,,,,,Colorado ARES,,DM79KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.12,0.6,88.5,N0ARA,"Critchell, Critchell Mountain",CO,OPEN,,,192.08,WSW,,08,59,39.5148,-105.353,147.12,147.72,88.5,Jefferson,,Aurora Repeater Association,E-power.,CCARC,2016-01-17,On-Air,,,,,Denver metro and east.,88.5,,,,,,,http://www.n0ara.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,136.5,WR0AEN,"Idaho Springs, Squaw Mountain",CO,OPEN,,,192.22,WSW,,08,8250,39.6732,-105.48,449,444,136.5,Clear Creek,,CARN,,CCARC,2017-03-11,On-Air,,,,,,136.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.3,0.6,103.5,N0PYY,"Evergreen, Squaw Mountain",CO,OPEN,,,192.38,WSW,,08,84,39.6781,-105.487,147.3,147.9,103.5,Clear Creek,,Denver PD EEB,,CCARC,2017-03-11,On-Air,,,,,Wide area.,103.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.675,-5,100,W0CFI,"Idaho Springs, Squaw Mountain",CO,OPEN,,,192.45,WSW,,08,94,39.6774,-105.488,448.675,443.675,100,Denver,,W0CFI,,CCARC,2015-04-03,On-Air,,,,,Wide area.,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.67,-0.6,100,KB0UDD,"Idaho Springs, Squaw Mountain",CO,OPEN,,,192.56,WSW,,08,78,39.6794,-105.492,146.67,146.07,100,Clear Creek,,Castle Rock Repeater Group,11,CCARC,2016-09-08,On-Air,,,,CRRG/QCWA: Sun at 0930. Southern Metro LDS Ham Group: Sun at 1900. ARES23: Thu at 1930. ARES13: Sun at 2000.,"North to Cheyenne, Wy - East to Limon, Co - South to Colorado Springs, Co and West to the Continental Divide.",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.145,-0.6,107.2,W0CRA,"Idaho Springs, Squaw Mountain",CO,OPEN,,,192.56,WSW,,08,107,39.6794,-105.492,145.145,144.545,107.2,Clear Creek,,Colorado Repeater Assoc,E-power.,CCARC,2018-07-23,On-Air,,,,,Wide area. Denver metro.,107.2,,,,,,,http://www.w0cra.org/info/squaw.html#145145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.575,-5,107.2,W0CRA,"Idaho Springs, Squaw Mountain",CO,OPEN,EI,,192.56,WSW,Node Offline,08,264,39.6794,-105.492,447.575,442.575,107.2,Clear Creek,,Colorado Repeater Association (CRA),,CCARC,2017-11-13,On-Air,347088,3291,,,Wide area: Denver metro.,107.2,,,,,,,http://www.w0cra.org,,Member-only IRLP and Echolink node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,100,W0TX,"Idaho Springs, Centennial Cone",CO,OPEN,,,192.56,WSW,,08,76,39.6794,-105.492,145.49,144.89,100,Jefferson,,"KB0VIU, Denver Radio Club",E-power.,CCARC,2017-03-11,On-Air,,,,DRC: Sun at 20:30.,,100,"Full-time to 448.62500 (W0TX) at Golden, Centennial Cone, CO .",,,,,,DRC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.35,-5,100,W0TX,"Idaho Springs, Squaw Mountain",CO,OPEN,E,,192.56,WSW,ON - IDLE,08,98,39.6794,-105.492,449.35,444.35,100,Clear Creek,,Denver Radio Club,11,CCARC,2017-03-11,On-Air,4140,,,,Wide area.,100,,,,,,,DRC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9375,-5,CC,N0SZ,"Idaho Springs, Squaw Mountain",CO,OPEN,,D,192.6,WSW,,08,7190,39.6798,-105.493,446.9375,441.9375,,Clear Creek,,Rocky Mountain Ham Radio,,CCARC,2017-01-13,On-Air,,,See the website for programming information.,,,,Full-time to the Colorado TRBO System .,yes,7,,,,Rocky Mountain Ham Radio,,,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Full-Time Southern Colorado 2 719 Full-Time Central Regional 2 720 Full-Time Northern Colorado Regional 2 721 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,2,,,,,,,,2,,RMHAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,
448.225,-5,141.3,N0SZ,"Idaho Springs, Squaw Mountain",CO,OPEN,,,192.6,WSW,,08,8197,39.6797,-105.493,448.225,443.225,141.3,Clear Creek,,Rocky Mountain Ham Radio,E-power(gen).,CCARC,2016-05-24,On-Air,,,,,,141.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.94,-0.6,103.5,W0WYX,"Idaho Springs, Squaw Mountain",CO,OPEN,,,192.6,WSW,,08,81,39.6798,-105.493,146.94,146.34,103.5,Clear Creek,,Rocky Mtn Radio League,11,CCARC,2017-03-11,On-Air,,,,Colorado WX: Daily at 06:30. RMRL: Mod at 20:30. Astronomy: Tue at 19:00. Amateur Radio Events: Tue at 20:00.,"Wide area: west to the Continental Divide, south to Colorado Springs, east to Limon, and north to Cheyenne.",103.5,"Linkable to 449.82500 (W0WYX) at Broomfield, CO . Linkable to 449.45000 (K1DUN) at Idaho Springs, Squaw Mountain, CO .",,,,,,Repeater,,Autopatch: 911* / Off 0*.,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,
449.45,-5,103.5,K1DUN,"Idaho Springs, Squaw Mountain",CO,OPEN,,,192.61,WSW,,08,99,39.6794,-105.493,449.45,444.45,103.5,Clear Creek,,Rocky Mountain Radio League,11,CCARC,2016-12-23,On-Air,,,,RMRL: Mon at 20:30.,"Wide area: West to the Continental Divide, south to Colorado Springs, east to Limon, and north to Cheyenne.",127.3,,,,,,,Repeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.225,0.6,107.2,W0CRA,"Larkspur, Westcreek",CO,OPEN,EI,,192.69,SW,ON - IDLE,08,83,39.17549896,-105.03399658,147.225,147.825,107.2,Douglas,,Colorado Repeater Association (CRA),Closed autopatch,CCARC,2017-11-13,On-Air,347086,3990,,"CRA Net, Sunday 9AM",Wide area,107.2,"Full-time to 145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO . Full-time to 145.46000 (W0CRA) at Boulder, Eldorado Mountain, CO .",,,,,CRA VHF Link System,Colorado Repeater Association,DM79LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.425,-5,107.2,W0CRA,"Larkspur, Westcreek",CO,OPEN,,,192.69,SW,,08,16547,39.17549896,-105.03399658,448.425,443.425,107.2,Douglas,,Colorado Repeater Association (CRA),E-Power,CCARC,2020-02-11,On-Air,,,,,Wide area 55 mi radius.,107.2,"Full-time to 147.10500 (WA0DE) at Simla, CO .",,,,,ARESDEC,http://www.w0cra.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.975,-5,100,K0JSC,"Larkspur, Westcreek",CO,OPEN,,,192.72,SW,,08,15903,39.17490005,-105.03399658,449.975,444.975,100,Douglas,,K0JSC,Simulcast and Voted with Cedarwood and Methodist.,CCARC,2017-04-21,On-Air,,,"Can be linked to Allstar, Echolink and others by a Sysop",,,100,Full-time to the The Fun Machine System .,,,,,The Fun Machine,The Fun Machine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,123,W0CUO,Elba,NE,OPEN,I,,193.4,ESE,,31,16,41.285,-98.5683,147.24,147.84,123,Howard,,Grand Island Amateur Radio Society (GIARS),"E-power, linked.",,2019-05-04,On-Air,,7479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.015,0.6,146.2,N7UW,"Laramie, Jelm Mountain",WY,OPEN,E,Y,193.63,W,Node Offline,56,15436,41.09719849,-105.97699738,147.015,147.615,146.2,Albany,,"Albany County ARES/RACES, University Amateur Radio",,,2017-02-24,On-Air,82070,,,,Albany County,,,,,,,,http://www.uwyo.edu/uarc/,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,
449.425,-5,103.5,WC3W,Grand Lake,CO,OPEN,A,,194.92,WSW,,08,18131,40.2392,-105.847,449.425,444.425,103.5,Clear Creek,,,,,2019-09-21,On-Air,,,Linked to the Allstar Florida Hub,Sunday and Tuesday nights at 7 PM MT,"Grand Lake, CO",103.5,,,,,,,,,,,,,,,,,,,,,,45202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,5,141.3,K0ECT,Syracuse,KS,OPEN,,,196.23,S,,20,4086,38.17499924,-101.76100159,444,449,141.3,Hamilton,,SKECT,E-power.,Kansas Repeater Council,2018-07-12,On-Air,,,,,,141.3,Full-time to the SKECT System .,,,,,,http://skect.org/default.aspx,DM98CE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.72,-1.6,103.5,W0MOG,Colorado springs,CO,OPEN,,,197.14,SW,,08,15989,38.90000153,-104.80000305,224.72,223.12,103.5,El Paso,,w0mog,,,2017-04-07,On-Air,,,,,Local,103.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.2,-5,CC 162.2,W0CTS,Lamar,CO,OPEN,,D,198.15,S,Static Talkgroups: 3108 - Colorado - Slot 1 3740 - REACT - Slot 1,08,18386,38.12810135,-102.53199768,449.2,444.2,162.2,Prowers,,,TS1 TG3108 Colorado TS1 TG31083 Co Severe Wx TS2 not networked/local,,2019-12-21,On-Air,,,,,,162.2,,yes,1,311409,,,https://brandmeister.network/?page=repeater&amp;id=311409,,,BrandMeister c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,156.7,AD0TP,Colorado Springs,CO,OPEN,,,198.26,SW,,08,42,38.83969879,-104.7437973,146.85,146.25,156.7,El Paso,,AD0TP,,CCARC,2020-02-10,On-Air,,,Please email with comments/signal reports,,Greater Colorado Springs Area,103.5,,,,,,Village 7 Amateur Radio Club,http://www.v7arc.com/,DM78PU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.415,-0.6,123,W0CUO,"Grand Island, Nebraska State Fair",NE,OPEN,,Y,198.46,ESE,,31,20,40.90990067,-98.46230316,145.415,144.815,123,Hall,,Grand Island Amateur Radio Society (GIARS),,WB0CMC,2018-01-05,On-Air,,,,,Hall County / Nebraska State Fair,,,,,,,,,EN00SV,,,,,,,yes,23,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,
444.925,5,100,NI0P,"St Libory, Microwave Tower",NE,OPEN,,,198.57,ESE,,31,112,41.10589981,-98.45639801,444.925,449.925,100,Howard,,Brian Schmidt,E-power,WB0CMC,2018-12-09,On-Air,,,Replaced repeater.,,"Hall, Howard, and Merrick Counties Interstate 80, HWY 30, HWY 281",,,,,,,,,EN01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.875,-5,CC,N0SZ,Westcreek,CO,OPEN,,D,198.99,SW,,08,15900,39.15250015,-105.16400146,446.875,441.875,,Douglas,,W0VG,,CCARC,2019-11-27,On-Air,,,,,,,Full-time to the Colorado TRBO System .,yes,6,310846,,RMHAM,http://www.rmham.org,,,RMHAM c Record retrieved from radioid.net,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Full-Time Central Regional 2 720 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,103.5,WA4CCC,Winter Park,CO,OPEN,,,199.05,WSW,,08,3756,39.9473,-105.795,447.45,442.45,103.5,Grand,,W0IG,,CCARC,2013-10-26,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.285,0.6,88.5,KB0VJJ,"Winter Park, Winter Park",CO,OPEN,,,199.12,WSW,,08,15582,39.8865,-105.763,147.285,147.885,88.5,Grand,,Colorado Connection,,CCARC,2017-01-06,On-Air,,,,,,123,Full-time to the Colorado Connection System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
