Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,On-air,Sponsor,Coordination,Last update,Coverage,Features,Links,Notes,Downlink Tone,Op Status,Affiliate,Nets,Web links,EchoLink,IRLP,AllStar,Grid,Commands,DMR Enabled,Color Code,DMR ID,Wide Network,Talkgroup Network,Talkgroups,Southern Colorado,Central Regional,Northern Colorado Regional,D-STAR Enabled,Node,Sources,Rocky Mountain Wide,Feed,P-25 Digital Enabled,NAC,Default Reflector,Mixed-Mode,Local Network,YSF Digital Enabled,DG-ID,Devilshead Local,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,IPSC Network,Bandwidth,Worldwide English,North America,DCI Bridge,Local/Cluster,Colorado,N. Colorado,Location Photo,Worldwide,English,TAC 310,WIRES-X,Eastern Colorado,TAC 311,Colorado Chat,Mountain Reg USA,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,Wyoming,WyLOCAL,Europe,Southwest USA
446.85,-5,,K0PRA,Franktown,CO,OPEN,,S,141.76,ESE,,08,11473,39.3935,-104.675,446.85,441.85,,Douglas,,Parker Radio Association,CCARC,2018-03-18,,D-Star B module,,,,On-Air,,,http://parkerradio.org,,,,,,,,,,,,,,,yes,K0PRA (B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.625,-5,100,KE0SJ,Lochbuie,CO,OPEN,,,142.09,E,,08,9771,40.0072,-104.716,447.625,442.625,100,Adams,,Intermountain Repeater Group,,2015-05-23,Local/North Metro,,,,,On-Air,,,Intermountain Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.72,-1.6,103.5,W0MOG,Colorado springs,CO,OPEN,,,142.43,SE,,08,15989,38.9,-104.8,224.72,223.12,103.5,El Paso,,w0mog,,2017-04-07,Local,,,,103.5,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,107.2,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,,142.51,SE,,08,41,38.7372,-104.881,146.76,146.16,107.2,El Paso,,Cheyenne Mountain Repeater Group,CCARC,2018-01-15,,"Closed autopatch, e-power.",,,107.2,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,-5,107.2,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,,142.51,SE,,08,269,38.7372,-104.881,448,443,107.2,El Paso,,,CCARC,2018-01-15,,,,,,On-Air,,,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.1,-5,107.2,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,,142.51,SE,,08,53,38.7372,-104.881,448.1,443.1,107.2,El Paso,,,CCARC,2018-01-15,Wide area.,"Closed autopatch, e-power.","Full-time to 927.85000 (KC0CVU) at Colorado Springs, Cheyenne Mountain, CO .",,107.2,On-Air,,,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.345,0.6,107.2,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,I,,142.56,SE,,08,47,38.7372,-104.88,147.345,147.945,107.2,El Paso,,,CCARC,2018-01-15,Wide area.,"Closed autopatch, e-power.","Full-time to 927.85000 (KC0CVU) at Colorado Springs, Cheyenne Mountain, CO . Full-time to the Cheyenne Mtn Repeater Group System .",,107.2,On-Air,,,http://www.cmrg.org/,,3854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.16,-0.6,107.2,W0CRA,"Colorado Springs, Cheyenne Mountain",CO,OPEN,EI,,142.56,SE,ON - IDLE,08,38,38.7372,-104.88,145.16,144.56,107.2,El Paso,,Colorado Repeater Association,CCARC,2017-11-13,"Wide area: Colorado Springs, Pueblo, and other areas of southeast and south central Colorado.","Closed autopatch, e-power.","Full-time to 145.46000 (W0CRA) at Boulder, Eldorado Mountain, CO . Full-time to 147.22500 (W0CRA) at Larkspur, Westcreek, CO .",Switch to this repeater at mile marker 170 on I-25.,107.2,On-Air,CRA VHF Link System,,http://www.w0cra.org/info/cosprgs.html#145160,347086,3990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.265,-0.6,100,KB0SRJ,"Colorado Springs, ~2 mi ENE USAFA North Gate",CO,OPEN,,Y,142.65,SE,,08,39,38.7,-104.9,145.265,144.665,,El Paso,,Pikes Peak FM Association (http://PPFMA.ORG),CCARC,2019-03-07,Local. Good coverage of I25 corridor from Baptist Rd south to Fort Carson.,,,,,On-Air,,,PPFMA Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,,,Colorado Springs,CO,OPEN,,,142.84,SE,,08,46,38.8381,-104.821,147.27,147.87,,El Paso,,TRA,,2016-08-10,,E-power.,,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.91,-0.6,151.4,K0IRP,Colorado Springs,CO,OPEN,,,142.84,SE,,08,43,38.8381,-104.821,146.91,146.31,151.4,El Paso,,GGARC,CCARC,2016-08-10,,E-power.,,,151.4,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,103.5,W0MOG,Colorado Springs,CO,OPEN,,,142.84,SE,,08,48,38.8381,-104.821,147.39,147.99,103.5,El Paso,,W0MOG,CCARC,2016-08-10,,,,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.725,-5,123,KA0TTF,"Colorado Springs, Fillmore Hill",CO,OPEN,,,142.88,SE,,08,56,38.78,-104.85,448.725,443.725,123,El Paso,,KA0TTF,CCARC,2016-04-19,,,,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,,,Colorado Springs,CO,CLOSED,,,142.94,SE,,08,8211,38.8339,-104.821,449.575,444.575,,El Paso,,RMHARC,CCARC,2016-08-10,,,,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,100,AA0L,Colorado Springs,CO,OPEN,,,142.94,SE,,08,8200,38.8339,-104.821,448.3,443.3,100,El Paso,,AA0L,CCARC,2016-08-10,,,,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.35,-5,151.4,K0IRP,Colorado Springs,CO,OPEN,,,142.94,SE,,08,50,38.8339,-104.821,447.35,442.35,151.4,El Paso,,GGARC,CCARC,2015-03-04,,E-power.,,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.06,-1.6,,KB0SRJ,Colorado Springs,CO,CLOSED,,,142.94,SE,,08,8182,38.8339,-104.821,224.06,222.46,,El Paso,Unknown,Pikes Peak FM Association (PPFMA),CCARC,2012-11-12,Wide area.,"E-power, linked.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.025,-5,123,KF0WF,Colorado Springs,CO,OPEN,,,142.94,SE,,08,49,38.8339,-104.821,447.025,442.025,123,El Paso,,Colorado Springs ARA,CCARC,2016-08-10,,"Closed autopatch, e-power, linked, remote base.",,,,Off-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.25,-5,123,N0KG,"Colorado Springs, Broadmoor Area",CO,OPEN,,,142.94,SE,,08,8198,38.8339,-104.821,448.25,443.25,123,El Paso,,,CCARC,2018-09-25,Colorado Springs,,,,,Off-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.475,-5,107.2,NX0G,Colorado Springs,CO,OPEN,,,142.94,SE,,08,51,38.8339,-104.821,447.475,442.475,107.2,El Paso,Unknown,Mountain ARC (MARC),CCARC,2012-11-10,,"Closed autopatch, e-power.","Full-time to 146.68500 (NX0G) at Lake George, Badger Mountain, CO . Full-time to 146.82000 (NX0G) at Woodland Park, CO . Full-time to 448.65000 (NX0G) at Woodland Park, CO . Full-time to 147.01500 (NX0G) at Cripple Creek, CO .",,,,,MARC/PCRC: Tue at 1930.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.6,-5,114.8,W0MOG,Colorado Springs,CO,OPEN,,,142.94,SE,,08,55,38.8339,-104.821,448.6,443.6,114.8,El Paso,Unknown,W0MOG,CCARC,2012-11-10,,,"Full-time to 927.80000 (W0MOG) at Colorado Springs, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8,-25,D116,W0MOG,Colorado Springs,CO,OPEN,,,142.94,SE,,08,3537,38.8339,-104.821,927.8,902.8,D116,Teller,,,CCARC,2012-11-10,,6,"Full-time to 448.60000 (W0MOG) at Colorado Springs, CO .",,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.55,-5,123,WA6IFI,Colorado Springs,CO,OPEN,,,142.94,SE,,08,8191,38.8339,-104.821,447.55,442.55,123,El Paso,,WA6IFI,CCARC,2015-11-13,,,,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.13,-0.6,88.5,KB0VJJ,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,,143.23,SE,,08,37,38.7452,-104.862,145.13,144.53,88.5,El Paso,,Colorado Connection,CCARC,2016-04-03,Wide area: South toward Pueblo and north to Monument. Decent coverage to the east. Little coverage to the west.,9,Full-time to the Colorado Connection System .,Linked into the Colorado Connection System,123,On-Air,,Colorado Traffic Net: Daily at 19:00. Colorado Connection Net (all welcome): Thu at 20:00. Statewide ARES: Sun at 20:00. Colorado Preparedness Net: Sat at 09:30,,,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9125,-5,,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,S,143.23,SE,,08,8087,38.7451,-104.862,446.9125,441.9125,,El Paso,,Cheyenne Mountain Repeater Group (CMRG),,2019-01-08,,,,This DStar repeater is up but not truly functional. It serves as a local repeater presently as it is not connected to the internet for now.,,Off-Air,,,,,,,,,,,,,,,,,,yes,KC0CVU (B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.85,-25,D114,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,,143.23,SE,,08,7171,38.745,-104.862,927.85,902.85,D114,Teller,,CMRG,CCARC,2017-03-09,,9,"Full-time to 147.34500 (KC0CVU) at Colorado Springs, Cheyenne Mountain, CO . Full-time to 448.10000 (KC0CVU) at Colorado Springs, Cheyenne Mountain, CO .",,,On-Air,,,http://www.cmrg.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.0625,-5,CC,N0SZ,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,D,143.23,SE,,08,12355,38.7451,-104.862,445.0625,440.0625,,El Paso,,Rocky Mountain Ham Radio,CCARC,2019-02-10,,Rocky Mountain Ham Radio Brandmeister Sites,,"This machine sits atop Cheyenne Mountain overlooking Colorado Springs and Pueblo. The talkgroups that are setup on this system are the Fun Machine Analog transcoded and statically linked on TS1 as TG310815. At this time TS2 will carry TG3108 statically and the following are all PTTable with a 15 minute activity timeout (310,31079,31080,31082,31083,31084,31085,31086,31088,311,312,31200,31203,313,31327,314,3140,31400,31408, 3148,315,31563,316,31600,31601,31602,31603,31604,31605,31606,31607,31608,31609,31623,31648,31652,317,318,319,3740,91,9112,93). No other TGs are PTTable from this system unless they are enabled. If you have a specific TG that would would like added to TS2 as a PTT TG please let me know and I will consider adding it.",,On-Air,N0SZ Colorado Springs Brandmeister,,,,,,,,yes,1,310857,,,"Open Talkgroup View Assignment TS TG Access TAC 310 2 310 PTT TAC 311 2 311 PTT Colorado 2 3108 Full-Time Colorado Chat 2 31080 PTT function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,2,2,,,,,,,,,
53.13,-1.7,107.2,WA6IFI,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,,143.23,SE,,08,8158,38.745,-104.862,53.13,51.43,107.2,El Paso,,Cheyenne Mountain Repeater Group (CMRG),CCARC,2017-03-09,,,,,107.2,On-Air,,,http://www.cmrg.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.385,-0.6,,KC0CVU,"Colorado Springs, Cheyenne Mountain",CO,OPEN,,S,143.25,SE,,08,8088,38.7445,-104.862,145.375,144.77,,El Paso,,Cheyenne Mountain Repeater Group (CMRG),CCARC,2018-07-15,wide area,,,Repeater off air for now.,,Off-Air,,,http://www.cmrg.org,,,,,,,,,,,,,,,yes,KC0CVU (C) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,CC,W0DMR,"Fort Collins, Timnath",CO,OPEN,,D,143.45,E,,08,12562,40.5446,-104.944,147.39,147.99,,Larimer,,KT0L - NoCo C-Bridge Network,CCARC,2017-03-11,"Fort Collins east side, into Red Feather Lakes area.",,,,,On-Air,,Tac 310 Net: Sun at 18:00.,Documentation,,,,,,yes,2,310822,,,"Open Talkgroup View Assignment TS TG Access TAC 310 1 310 DCI Bridge 1 3100 N. Colorado 1 3171 Mountain Reg USA 1 3177 Local/Cluster 2 2 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,1,,,,1,,,,,1,,,,,,,,
147.135,0.6,100,AA0L,Colorado Springs,CO,OPEN,,,143.85,SE,,08,8176,38.8397,-104.8,147.135,147.735,100,El Paso,,AA0L,CCARC,2016-04-08,,6,,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.95,-5,,,Black Forest,CO,OPEN,,SY,144.53,SE,,08,17551,39.0485,-104.701,448.95,443.95,,El Paso,Unknown,N0PKT,,2019-01-08,This repeater covers most of Black Forest and various areas of Monument and Colorado Springs,e-power,,,,,K0JSC,Primarily on NXDN: All Nets carried on the K0JSC.COM Fun Machine system,http://www.k0jsc.com,,,,,,,,,,,,,,,yes,(B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,yes,1,6.25,yes,,,,
446.775,-5,CC,W0DMR,"Fort Collins, Timnath",CO,OPEN,,D,145.89,E,,08,10995,40.5938,-104.926,446.775,441.775,,Larimer,,W0DMR - NoCo C-bridge Network,CCARC,2017-01-11,"Fort Collins east side, into Red Feather Lakes area.",,,"Any additional Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf",,On-Air,Brandmeister Network,,W0DMR,,,,,"Repeater ID: 310806, TS 1: TG 91 - World Wide, TG 93 - North America, TG 3100 USA. TS 2: TG 2 - Local, TG 3171 - No. Colorado, TG 3108 Colorado Statewide.",yes,2,,,BrandMeister US,"Open Talkgroup View Assignment TS TG Access Worldwide English 1 91 Full-Time North America 1 93 Full-Time DCI Bridge 1 3100 Full-Time Local/Cluster 2 2 Colorado 2 3108 Full-Time N. Colorado 2 3171 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,2,,,,,,,,,,,,,,,,,
448.325,-5,110.9,WB7UPS,Wellington,CO,OPEN,,,146.02,NE,,08,8251,40.7039,-105.009,448.325,443.325,110.9,Larimer,,,CCARC,2012-11-16,,,,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.925,-5,114.8,K0EB,Hudson,CO,OPEN,EI,,146.11,E,Node Offline,08,8216,40.0202,-104.642,449.925,444.925,114.8,Weld,,K0EB,CCARC,2018-12-01,,,,,114.8,On-Air,K0UPS Club,,,448035,8035,,DN70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.2,-5,82.5,N6RFI,"Severance, Cactus Hill",CO,OPEN,,,146.39,E,,08,8188,40.581,-104.906,447.2,442.2,82.5,Weld,,N6RFI,CCARC,2017-03-11,,,,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,156.7,AD0TP,Colorado Springs,CO,OPEN,,,146.68,SE,,08,42,38.8381,-104.821,146.85,146.25,156.7,El Paso,,AD0TP,CCARC,2019-02-17,,,,Please email with comments/signal reports,103.5,On-Air,Village 7 Amateur Radio Club,,http://www.v7arc.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.7375,-25.8,100,KI0HC,Parker,CO,OPEN,,,146.84,ESE,,08,14732,39.5391,-104.569,927.8375,902.025,,Douglas,,,CCARC,2018-02-21,This repeater is east of parker so it covers up in the foothills. You can hilltop into Wyoming &amp; on I-80 west to MM323 The Abraham Lincoln Monument. South I-25 to Fountain MM125. The hills are your friends in the 900 world!,,,Offset is -25.8125 In Nac 294 Out Nac 293,,On-Air,,,,,,,,,,,,,,,,,,,,,,,yes,294,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.6,100,KC0KWD,LaSalle,CO,OPEN,I,Y,147.24,E,,08,157,40.2612,-104.706,147,147.6,,Weld,,Weld ARS,CCARC,2019-05-06,,"Yaesu System Fusion, 20 Watts. Will be switching to DSQ on 1 Feb 2016.",,,,On-Air,,Tuesday Night club net,,,3839,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.475,-5,100,KC0KWD,Greeley,CO,OPEN,I,,147.24,E,,08,158,40.2612,-104.706,448.475,443.475,100,Weld,,Weld Amateur Radio Society (WARS),CCARC,2019-05-06,,,,,,On-Air,,,http://www.warsco.org/,,3839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.625,-5,100,KD0MDP,"Falcon, Black Forest",CO,OPEN,EIA,,149.44,SE,ON - IDLE,08,13294,39.0437,-104.608,447.625,442.625,100,El Paso,,KD0MDP,,2015-06-02,,Linked.,Full-time to the The Fun Machine System .,,100,On-Air,The Fun Machine,,,363976,7301,28299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,100,N7GCR,"Rawlins, Elk Mountain",WY,OPEN,,,149.9,NNE,,56,29,41.6333,-106.526,147.24,147.84,100,Carbon,,CCARS,WRCG,2017-01-04,Wide area.,,,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,94.8,K0SLV,Monte Vista,CO,OPEN,,,150.42,SSE,,08,18580,37.58418274,-106.13030243,449.625,444.625,94.8,Rio Grande,,S.A.R.A.,,2020-03-11,,Emergency Power,,,,On-Air,,,http://K0SLV.COM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,127.3,K0OJ,"Greeley, UNC",CO,OPEN,,,150.82,E,,08,159,40.4037,-104.703,449.725,444.725,127.3,Weld,,K0OJ,CCARC,2019-10-04,,"Autopatch, WX.",,,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.85,-0.6,100,W0UPS,"Greeley, UNC",CO,OPEN,,,150.97,E,,08,156,40.4036,-104.7,146.85,146.25,100,Weld,,Northern Colorado ARC,CCARC,2017-05-08,,"E-power, WX.",,,100,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.1375,-5,CC,KB0VGD,Greeley,CO,OPEN,,D,151.04,E,,08,18521,40.42331314,-104.70912933,445.1375,440.1375,,Weld,,,,2020-02-17,,,,,,On-Air,,,,,,,,,yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,c Record retrieved from radioid.net,,,,,,,,,,,,,,,,,,,,,,,,
449.325,-5,136.5,WR0AEN,Greeley,CO,OPEN,,S,151.05,E,,08,8210,40.4233,-104.709,449.325,444.325,,Weld,,Colorado Amateur Repeater Network (CARN),CCARC,2012-11-12,,,,,,On-Air,,,,,,,,,,,,,,,,,,yes,WR0AEN (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.2,-5,151.4,,Falcon,CO,OPEN,,Y,151.47,SE,,08,13790,38.933,-104.609,447.2,442.2,,El Paso,,GGARC,,2015-11-11,"Falcon, Black Forest, Peyton Areas",,,,,Testing,Garden of the Gods Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,100,K0EP,"Durango, Missionary Ridge",CO,OPEN,,,151.77,S,,08,116,37.3828,-107.778,146.7,146.1,100,La Plata,,Durango ARC,CCARC,2018-01-16,Local.,9,,,100,On-Air,,,http://durangoarc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.82,-0.6,114.8,KC7SNO,"Laramie, Beacon Hill",WY,OPEN,,,152.05,NE,,56,9,41.3114,-105.591,146.82,146.22,114.8,Albany,,Shy-Wy Amateur Radio Club,WRCG,2019-06-13,Wide area.,,,,,On-Air,,Shy-WY ARC: Thu at 19:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.67,-0.6,100,K0EP,"Durango, Eagle Pass",CO,OPEN,,,152.14,SSW,,08,113,37.4153,-108.012,146.67,146.07,100,La Plata,,Durango ARC,CCARC,2019-04-01,Wide area.,11,"Part-time to 147.37500 (KB5ITS) at Silverton, Kendall Mountain, CO .",Linked active in the summer months only.,100,On-Air,,,DARC Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,,N7UW,"Laramie, University",WY,OPEN,,Y,152.52,NE,,56,76,41.3148,-105.582,146.61,146.01,,Albany,,University ARC,WRCG,2017-01-04,Laramie Valley 30 mi radius.,,,,,On-Air,,,http://www.uwyo.edu/uarc,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.1375,-5,CC,N0SZ,"Durango, Missionary Ridge",CO,OPEN,,D,152.92,S,,08,16782,37.3669,-107.785,445.1375,440.1375,,La Plata,,K2AD,CCARC,2018-09-27,,,,Talkgroup 700 TS 1 Talkgroup 719 TS 2,,On-Air,Rocky Mountain Ham Radio,,http://www.rmham.org/,,,,,,yes,7,310854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.345,0.6,88.5,KB0VJJ,"Durango, Missionary Ridge",CO,OPEN,,,153.92,S,,08,114,37.35,-107.767,147.345,147.945,88.5,La Plata,,Colorado Connection,CCARC,2016-06-20,Durango and north towards Molas Divide.,,Full-time to the Colorado Connection System .,,123,On-Air,,Central Colorado Traffic Net: Daily at 19:30. Colorado Connection Net (All Welcome): Thu at 20:00. Statewide ARES: Sun at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.49,-0.6,136.5,W7BYU,"Myton, Flat Top",UT,OPEN,,,154.47,WNW,,49,13041,40.2222,-110.104,145.49,144.89,136.5,Duchesne,,,UVHFS,2017-06-29,"Duchesne, UT area.",E-power.,,5,,On-Air,Sinbad Desert ARC (SDARC),,http://sdarc.us/repeaters/flat-top.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.225,-5,CC,WY7EOC,"Laramie, Pilot Hill",WY,CLOSED,,D,154.81,NE,,56,60,41.2666,-105.433,447.225,442.225,,Albany,,Laramie County EM,WRCG,2019-06-13,Wide area.,,,,,On-Air,Wyoming DMR Project,,,,,,,,yes,11,,,Wyoming DMR Project,"Open Talkgroup View Assignment TS TG Access Wyoming 1 3156 Full-Time WyLOCAL 2 100 Full-Time function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,
146.76,-0.6,100,KC7OZU,Rawlins,WY,OPEN,,,154.89,N,,56,43,41.7911,-107.238,146.76,146.16,100,Carbon,,CCARS,,2017-10-06,Wide area.,,,,,On-Air,,Sunday nite net 2030 local time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.39,0.6,100,KD7BN,Rawlins,WY,OPEN,,,154.89,N,,56,55,41.7911,-107.238,147.39,147.99,100,Carbon,,HERC,,2017-01-04,Wide area.,E-power.,"Full-time to 146.80500 (W7BEQ) at Shoshoni, Copper Mtn, WY . Full-time to 146.94000 (W7VNJ) at Casper, Casper Mountain, WY .",,,On-Air,N7ZEF (EchoLink).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.3,-5,100,KD7SU,Rawlins,WY,OPEN,,,154.89,N,,56,15548,41.7911,-107.239,448.3,443.3,100,Carbon,Unknown,,WRCG,2017-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.7,-0.6,162.2,N7RON,Rawlins,WY,OPEN,I,,154.89,N,,56,5791,41.7911,-107.239,146.7,146.1,162.2,Carbon,,,WRCG,2017-01-04,,,,,,On-Air,,,,,7045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
