Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,DGTL,Mi,Dir,,state_id,ID,Latitude,Longitude,Downlink,Uplink,Uplink Tone,County,On-air,Coverage,Affiliate,Last update,Op Status,Sponsor,Coordination,Web links,Downlink Tone,Features,Links,IRLP,Commands,Notes,Nets,EchoLink,DMR Enabled,Color Code,DMR ID,Wide Network,AllStar,D-STAR Enabled,Node,Sources,Grid,Talkgroups,Rocky Mountain Wide,Southern Colorado,Talkgroup Network,Central Regional,Northern Colorado Regional,P-25 Digital Enabled,NAC,Default Reflector,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,Location Photo,Feed,Devilshead Local,Mixed-Mode,Bandwidth,Eastern Colorado,YSF Digital Enabled,DG-ID,Local Network,TAC 311,Colorado,Colorado Chat,IPSC Network,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,NXDN Enabled,RAN,NXDN Bandwidth,NXDN Network,WIRES-X,Worldwide English,Local/Cluster,N. Colorado
145.175,-0.6,141.3,NM5EM,"Tres Piedras, San Antonio Mtn.",NM,OPEN,,,184.83,SE,,35,15616,36.647,-105.967,145.175,144.575,141.3,Taos,,,,2017-01-16,Off-Air,NMEMA ARC,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,67,KF5PFO,"Tres Piedras, San Antonio Mountain",NM,OPEN,,,184.84,SE,,35,174,36.6469,-105.967,146.76,146.16,67,Taos,,"Wide area: Most of Taos County, Eastern Rio Arriba County and the San Luis Valley in Southern Colorado.",,2016-08-20,On-Air,Taos ARC,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9,-5,,K0PRA,Parker,CO,OPEN,W,Y,185.23,E,,08,18248,39.51860046,-104.76100159,446.9,441.9,,Arapahoe,,Small coverage area in Parker,,2019-11-03,On-Air,Parker Radio Association,,https://www.parkerradio.org,,Linked to the Colorado Mega digital system,,,,,Monday nights 8pm mountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,40895,,,
448.05,-5,CC,N0KEG,Parker,CO,OPEN,,D,185.23,E,,08,17696,39.5186,-104.761,448.05,443.05,,Douglas,Unknown,,,2019-03-20,,,,,,,,,,,,,yes,1,310374,BrandMeister,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brandmeister,,,,,,,,,,,,,,,,,
146.88,-0.6,CC 88.5,ND0Q,"Pueblo, 12 Mile Hill",CO,OPEN,,D,185.58,ESE,,08,194,38.2544,-104.609,146.88,146.28,88.5,Pueblo,,Wide area.,,2017-10-24,On-Air,Pueblo HC,CCARC,,CSQ,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.64,-1.6,,N7IMF,"Ephraim, Horseshoe",UT,OPEN,,,186.09,WNW,,49,143,39.3367,-111.451,224.64,223.04,,Sanpete,Unknown,Wasatch Front from Payson to Tremonton.,,,,,UVHFS,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.66,-0.6,100,W7DHH,"Ephraim, Horseshoe",UT,OPEN,I,,186.09,WNW,,49,190,39.3367,-111.451,146.66,146.06,100,Sanpete,,Wide area: Provo to Salina.,,2017-11-12,On-Air,Skyline Repeater System,UVHFS,,,"Autopatch, 10,350'.",,3576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.72,-0.6,100,WB7REL,"Indianola, Indianola Peak",UT,OPEN,I,,186.09,WNW,,49,10229,39.3367,-111.451,146.72,146.12,100,Sanpete,,Northern San Pete County,Skyline Radio Club,2014-01-20,On-Air,W7REL and Sanpete County,UVHFS,,,,Full-time to the Skyline Repeater System .,3576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.4,-5,94.8,N0ZUQ,Aurora,CO,OPEN,,,186.17,E,,08,8202,39.7294,-104.832,448.4,443.4,94.8,Arapahoe,,,,2012-11-12,On-Air,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.275,-5,156.7,W0BG,Aurora,CO,OPEN,,,186.17,E,,08,8199,39.7294,-104.832,448.275,443.275,156.7,Arapahoe,,,,2013-01-05,On-Air,W0BG,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.95,-5,77,W9SL,Aurora,CO,OPEN,,,186.17,E,,08,8743,39.7294,-104.832,449.95,444.95,77,Arapahoe,,Primarily to the North along I-25 corridor,,2019-08-23,On-Air,W9SL Owner,CCARC,,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.825,-5,,WN7ANT,Aurora,CO,OPEN,W,Y,186.17,E,,08,16032,39.7294,-104.832,448.825,443.825,,Arapahoe,,,,2017-12-13,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,30584,,,
448.5,-5,100,KB0UDD,"Aurora, Smokey Hill",CO,OPEN,,,186.22,E,,08,92,39.7294,-104.831,448.5,443.5,100,Denver,,Greater Denver area.,,2017-03-11,On-Air,Castle Rock Repeater Group,CCARC,,,E-power.,"Full-time to 145.40000 (KB0UDD) at Aurora, Smoky Hill, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.525,-5,151.4,N0EPA,Longmont,CO,OPEN,E,,186.45,E,Node Offline,08,176,40.1672,-105.101,448.525,443.525,151.4,Boulder,,,,2019-06-19,On-Air,N0EPA,CCARC,,,,,,,,,223853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,100,W0ENO,Longmont,CO,OPEN,,,186.45,E,,08,175,40.1672,-105.101,147.27,147.87,100,Boulder,,Wide area: Northern Colorado.,,2017-03-11,On-Air,Longmont ARC (LARC),CCARC,http://w0eno.org/?q=node/11,100,"Closed autopatch, e-power, EchoLink.","Linkable to 448.80000 (W0ENO) at Longmont, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.8,-5,88.5,W0ENO,Longmont,CO,OPEN,,,186.45,E,,08,177,40.1672,-105.101,448.8,443.8,88.5,Boulder,,,,2017-03-11,On-Air,Longmont ARC,CCARC,,88.5,30,"Linkable to 147.27000 (W0ENO) at Longmont, CO .",,,,LARC: Sun at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.15,-5,136.5,WR0AEN,Aurora,CO,OPEN,,S,186.5,E,,08,8207,39.6967,-104.81,449.15,444.15,,Arapahoe,,,,2012-11-12,On-Air,Colorado Amateur Repeater Network (CARN),CCARC,,,,,,,,,,,,,,,yes,WR0AEN (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.2,-5,151.4,,Falcon,CO,OPEN,,Y,186.68,ESE,,08,13790,38.933,-104.609,447.2,442.2,,El Paso,,"Falcon, Black Forest, Peyton Areas",Garden of the Gods Amateur Radio Club,2015-11-11,Testing,GGARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,
445.075,-5,CC,K0PRA,Parker,CO,OPEN,,D,186.98,E,,08,17292,39.4491,-104.703,445.075,440.075,,Douglas,,,,2018-09-10,On-Air,Parker Radio Association,CCARC,http://www.parkerradio.org,,Brandmeister Network https://brandmeister.network/?page=repeater&amp;id=310844,,,,Mixed Mode,Mondays 20:30 MST,,yes,1,310844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.355,-0.6,100,N0JPX,La Veta,CO,OPEN,I,,187.1,SE,,08,168,37.505,-105.007,145.355,144.755,100,Huerfano,,,,2019-03-17,On-Air,N0JPX,CCARC,,,"E-power, linked.",,3974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.625,-5,100,KD0MDP,"Falcon, Black Forest",CO,OPEN,EIA,,187.28,ESE,ON - IDLE,08,13294,39.0437,-104.608,447.625,442.625,100,El Paso,,,The Fun Machine,2015-06-02,On-Air,KD0MDP,,,100,Linked.,Full-time to the The Fun Machine System .,7301,,,,363976,,,,,28299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.115,-0.6,88.5,ND0Q,Pueblo,CO,OPEN,,,187.32,ESE,,08,191,38.2544,-104.609,145.115,144.515,88.5,Pueblo,,,,2012-11-12,Off-Air,Pueblo Ham Club,CCARC,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.85,-5,,K0PRA,Franktown,CO,OPEN,,S,187.55,E,,08,11473,39.3935,-104.675,446.85,441.85,,Douglas,,,,2018-03-18,On-Air,Parker Radio Association,CCARC,http://parkerradio.org,,D-Star B module,,,,,,,,,,,,yes,K0PRA (B) Repeater,jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,151.4,N0OBA,Aurora,CO,OPEN,E,,187.58,E,ON - IDLE,08,8741,39.628,-104.758,145.19,144.59,151.4,Arapahoe,,"Aurora, Littleton, Denver, Morrison, North Colorado Springs to as far as Ft. Collins.",,2018-02-01,On-Air,N0OBA,,,131.8,Autopatch (please contact trustee).,,,,"Please note the PL's! Do not TSQ unless your radio can do split PL's. Otherwise you will not here the system. Regards, Scott","""Tri Lakes Net"" This net is held every Monday at 7:30pm local (except on the third Monday of the month when we have our regular radio club meeting.)",10079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.4,-0.6,100,KB0UDD,"Aurora, Smoky Hill",CO,OPEN,,,188.01,E,,08,5,39.6073,-104.741,145.4,144.8,100,Arapahoe,,Greater Denver area.,,2019-03-09,On-Air,Castle Rock Repeater Group,CCARC,,,"Autopatch, e-power.","Full-time to 448.50000 (KB0UDD) at Aurora, Smokey Hill, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,0.6,,NE0Z,"Pueblo, CSU",CO,PRIVATE,,,188.84,ESE,,08,8173,38.3069,-104.62,147,147.6,,Pueblo,,,,2014-02-26,On-Air,Carl Higbee,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.655,-0.6,123,K0ST,"Pueblo, Pueblo",CO,OPEN,,,190.11,ESE,,08,192,38.2544,-104.609,146.655,146.055,123,Pueblo,,,,2013-05-07,On-Air,K0ST,CCARC,,CSQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.7,-5,CC 210.7,KF0KR,"Pueblo, Pueblo",CO,PRIVATE,IA,D,190.11,ESE,,08,8530,38.2544,-104.609,447.7,442.7,210.7,Pueblo,,,,2017-01-02,Off-Air,,CCARC,,210.7,,,7389,,,,,yes,0,,,29228,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,100,N0PWZ,Palmer Divide,CO,OPEN,I,,190.11,ESE,,08,189,38.2544,-104.609,449.725,444.725,100,El Paso,,,,2012-11-10,On-Air,N0PWZ,CCARC,,,,,3043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.9875,-5,CC,K0JSC,Pueblo,CO,OPEN,,D,190.33,ESE,,08,10785,38.2307,-104.611,446.9875,441.9875,,Pueblo,,,RMHAM,2017-01-02,Off-Air,,CCARC,Rocky Mountain Ham Radio,,,Full-time to the Colorado TRBO System .,,,,,,yes,6,,,,,,,,"Open Talkgroup View Assignment TS TG Access Rocky Mountain Wide 1 700 Southern Colorado 2 719 function myFunction(id) { var x = document.getElementById(id); if (x.className.indexOf(""w3-show"") == -1) { x.className += "" w3-show""; } else { x.className = x.className.replace("" w3-show"", """"); } }",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,K0JSC,"Pueblo, Metro",CO,OPEN,,,190.33,ESE,,08,9527,38.2305,-104.611,447.275,442.275,100,Pueblo,,,The Fun Machine,2017-01-06,On-Air,,CCARC,The Fun Machine,100,,Full-time to the The Fun Machine System .,,,"Moved to Pueblo. Now called ""Pueblo Metro""",APRS Net: Sun at 19:00. Region 5 District 2 ARES Net: Sun at 19:30. Statewide ARES Net: Sun at 20:00. Region 5 District 1 ARES Net: Mon at 19:00. EOSS Net: Tue at 20:00. RGARC Net: Wed at 19:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,103.5,KJ0T,Pueblo,CO,OPEN,,,190.33,ESE,,08,3747,38.2306,-104.611,147.24,147.84,103.5,Pueblo,,Pueblo and Fremont Counties,,2012-06-13,Off-Air,TARA,CCARC,,CSQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.26,-1.6,88.5,ND0Q,"Pueblo, Baculite Mesa",CO,OPEN,,,191.37,ESE,,08,195,38.3925,-104.555,224.26,222.66,88.5,Pueblo,,Wide area.,,2013-05-07,Off-Air,Pueblo Ham Club,CCARC,PHC repeaters,CSQ,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.79,-0.6,88.5,ND0Q,"Pueblo, Baculite Mesa",CO,OPEN,,,191.41,ESE,,08,193,38.3925,-104.555,146.79,146.19,88.5,Pueblo,,Wide area.,,2018-11-16,On-Air,Pueblo HC,CCARC,Pueblo Ham Club,CSQ,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.95,-5,CC 88.5,ND0Q,Pueblo,CO,OPEN,,D,191.41,ESE,,08,198,38.3925,-104.555,447.95,442.95,88.5,Pueblo,,Wide area.,,2015-08-06,On-Air,Pueblo Ham Club,CCARC,Pueblo Ham Club,,E-power.,,,,Dual Mode Analog/DMR DMR is unlinked/stand alone for ARES.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,100,N0ZSN,"La Veta, Cordova Pass",CO,OPEN,EIA,,191.91,SE,ON - IDLE,08,13485,37.3407,-105.024,449.75,444.75,100,Las Animas,,,The Fun Machine,2015-07-27,On-Air,N0ZSN,CCARC,The Fun Machine,100,,Full-time to the The Fun Machine System .,7301,,,,363976,,,,,28368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,141.3,WE0FUN,"Denver, Green Valley Ranch",CO,OPEN,EA,,192,E,Node Offline,08,9765,39.7967,-104.748,448.15,443.15,141.3,Denver,,Small coverage of the East Denver area SW of DIA. Repeater Coverage Map,,2019-08-22,On-Air,K0GUR,CCARC,k0jsc.com,141.3,E-power (batt). 2 meter and 70cm channel steerable remote bases.,Full-time to the The Fun Machine System .,,,Can be linked to various local repeater systems via the remote base(s). Echolink connects restricted. Email me to be added to the authorized list. The system may be occupied in the Southern Colorado area for a formal net or ARES activity.,APRS Net: Sun at 19:00. Region 5 District 2 ARES Net: Sun at 19:30. Statewide ARES Net: Sun at 20:00. Region 5 District 1 ARES Net: Mon at 19:00. RGARC Net: Wed at 19:00.,24340,,,,,29436,,,,DM79pt,,,,,,,,,,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,
448.75,-5,100,NA7DB,"Page (az), Navajo Mountain",UT,OPEN,,,192.97,SW,,49,169,37.0342,-110.869,448.75,443.75,100,San Juan,,"Wide area: Lake Powell area from Bullfrog to Wahweap and Hite, toward the south into Arizona and North as far as Boulder.",,2014-06-30,On-Air,,UVHFS,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.925,-5,100,W7CWI,"Page (AZ), Navajo Mountain",UT,OPEN,,,192.97,SW,,49,183,37.0342,-110.869,449.925,444.925,100,San Juan,,"Wide area: Lake Powell area from Bullfrog to Wahweap and Hite, toward the south into Arizona and North as far as Boulder.",,2014-12-20,On-Air,Lake Powell ARG,UVHFS,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.96,-0.6,100,W7WAC,"Page (AZ), Navajo Mountain",UT,OPEN,,,192.97,SW,,49,218,37.0342,-110.869,146.96,146.36,100,San Juan,,"Wide area: Lake Powell area from Bullfrog to Wahweap and Hite, toward the south into Arizona and North as far as Boulder.",Intermountain Intertie,2018-06-18,On-Air,KE7OZE,UVHFS,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.6,-5,100,WA7VHF,"Page, Navajo Mountain",UT,OPEN,,,192.98,SW,,49,11827,37.034,-110.869,448.6,443.6,100,San Juan,,Wide Area.,Intermountain Intertie,2018-11-25,On-Air,Utah VHF Society,UVHFS,http://utahvhfs.org/snowlink.html,,,"Full-time to 448.87500 (W7ARA) at Flagstaff, Mt. Elden, AZ . Full-time to the Intermountain Intertie System .",,,,UVHFS: Tue at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,CC,W1VAN,"Red Feather Lakes, Red Feather Lakes",CO,OPEN,,D,193.18,NE,,08,17821,40.8076,-105.617,447.6,442.6,,Larimer,,Covers Red Feather Lakes Area,W0DMR,2019-05-11,On-Air,W1VAN,,http://www.w0dmr.org,,Brandmeister Network,,,,,,,yes,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.94,-0.6,100,KE7UUJ,"Rock Springs, Aspen Mountain",WY,OPEN,,,194.01,NNW,,56,10,41.4334,-109.116,146.94,146.34,100,Sweetwater,,Wide area. 75 mi radius.,,2019-02-15,On-Air,Sweetwater ARC,WRCG,http://www.wy7u.org/,,,,,,,Sunday ARES/Races @ 7:30 PM,,,,,,,,,,DN51KK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.61,-0.6,100,KE7FGD,"Rock Springs, Aspen Mountain",WY,OPEN,,,194.05,NNW,,56,11,41.4338,-109.117,146.61,146.01,100,Sweetwater,,Wide area: SW Wyoming,,2019-02-15,On-Air,SWARC Sweetwater Amateur Radio Club,WRCG,http://www.wy7u.org/,,,,,,,Sun at 19:30 on 146.940 TN 100 Hz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.195,0.6,100,W0LRA,"Loveland, Namaqua Hill",CO,OPEN,,,194.11,NE,,08,179,40.3985,-105.125,147.195,147.795,100,Larimer,,,,2016-08-18,On-Air,Loveland Repeater Assoc,CCARC,,,"Closed autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.7,-5,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,,194.88,NE,,08,5853,40.6111,-105.324,447.7,442.7,100,Larimer,,Wide Area Coverage,,2014-09-02,On-Air,Northern Colorado Amateur Radio Club,,http://ncarc.net/,100,,"Linkable to 146.62500 (W0UPS) at Fort Collins, Buckhorn Mountain, CO . Linkable to 146.85000 (W0UPS) at Greeley, UNC, CO . Full-time to 224.84000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,131.8,N7YFZ,Manti,UT,OPEN,,,194.94,WNW,,49,166,39.2683,-111.636,449.75,444.75,131.8,Sanpete,Unknown,"Manti and surroundings, as well as Nephi and Fairview to the north and Richfield to the south.",,,,,UVHFS,,,Closed autopatch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.875,-25.9,,KI0HC,"Fort Collins, Buckhorn Mountain",CO,OPEN,,,194.98,NE,,08,18424,40.61669922,-105.32800293,927.875,902.025,,Larimer,,"Wide area coverage, I 25 from Cheyenne south to MM 20 just north of Trinidad. I 76 East to MM 100. I 70 from Idaho Springs to Genoa. Highway 24 from the Colorado Springs to Limon. Highway 24 west of Colorado Springs is spotty to Hartsel. US 50 from Canon City to Las Animas. Salida south to the San Luis Valley to Antonito. Salida North to just south of Leadville. Repeater Coverage Map",,2020-01-01,On-Air,RM Ham,CCARC,,,,Full-time to the The 900 P25 Network System .,,,,,,,,,,,,,,,,,,,,,yes,293,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.2,-5,CC,N0SZ,"Fort Collins, Buckhorn Mountain",CO,OPEN,,D,195.03,NE,,08,18418,40.61700058,-105.32700348,445.2,440.2,,Larimer,,,,2019-12-28,On-Air,RMHAM,,https://www.rmham.org/wordpress/dmr-radio-site-information/,,,,,,,Red Cross Net on Wide - Third Thursday of the month at 1900 Tech Net on Wide - First Saturday of the month at 1900,,yes,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c Record retrieved from radioid.net,,,,,,,,,,,,,
146.625,-0.6,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,,195.03,NE,,08,246,40.617,-105.327,146.625,146.025,100,Larimer,,Wide area: Northern front range.,,2017-03-11,On-Air,Northern Colorado ARC,CCARC,,100,E-power.,"Linkable to 146.85000 (W0UPS) at Greeley, UNC, CO . Linkable to 224.84000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.84,-1.6,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,,195.03,NE,,08,3660,40.617,-105.327,224.84,223.24,100,Larimer,,"Wide Area: Northern CO Front Range and into Cheyenne - Laramie, WY",,2019-08-23,Off-Air,Northern Colorado ARC,,,100,"E-power, 25 watts.","Full-time to 447.70000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.7375,-25.8,100,KI0HC,Parker,CO,OPEN,,,195.47,E,,08,14732,39.5391,-104.569,927.8375,902.025,,Douglas,,This repeater is east of parker so it covers up in the foothills. You can hilltop into Wyoming &amp; on I-80 west to MM323 The Abraham Lincoln Monument. South I-25 to Fountain MM125. The hills are your friends in the 900 world!,,2018-02-21,On-Air,,CCARC,,,,,,,Offset is -25.8125 In Nac 294 Out Nac 293,,,,,,,,,,,,,,,,,,yes,294,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,100,W0LRA,"Loveland, Namaqua Hill",CO,OPEN,,,196.28,NE,,08,181,40.3978,-105.074,449.575,444.575,100,Larimer,,,,2018-02-24,On-Air,Loveland Rptr Assoc,CCARC,,,"Closed autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.3,-5,107.2,AC0KC,Fort Lupton,CO,OPEN,EI,,196.38,E,Node Offline,08,8739,40.0276,-104.789,447.3,442.3,107.2,Weld,,,,2013-01-07,On-Air,,CCARC,,,,,3887,,,,405804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.015,0.6,146.2,N7UW,"Laramie, Jelm Mountain",WY,OPEN,E,Y,196.89,NNE,Node Offline,56,15436,41.0972,-105.977,147.015,147.615,146.2,Albany,,Albany County,,2017-02-24,On-Air,"Albany County ARES/RACES, University Amateur Radio",,http://www.uwyo.edu/uarc/,,,,,,,,82070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,yes,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,
145.115,-0.6,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,E,,196.95,NE,ON - IDLE,08,123,40.5397,-105.196,145.115,144.515,100,Larimer,,Wide area.,,2016-10-25,On-Air,Northern Colorado ARC,CCARC,,100,7,,,,,,4236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.52,-1.6,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,,,196.95,NE,,08,275,40.5397,-105.196,224.52,222.92,100,Larimer,,,,2018-03-21,Off-Air,Northern Colorado ARC,CCARC,,100,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,,,196.95,NE,,08,126,40.5397,-105.196,447.275,442.275,100,Larimer,,Wide area.,,2018-07-23,On-Air,Northern Colorado ARC,CCARC,,100,"Closed autopatch, e-power.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.96,-1.6,CSQ,AC0KC,Fort Lupton,CO,OPEN,,,197,E,,08,8183,40.0847,-104.813,224.96,223.36,CSQ,Weld,,,,2012-11-12,On-Air,AC0KC,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.15,-0.6,,KB7BSK,Sterling,UT,OPEN,,S,197.11,W,,49,14748,39.1936,-111.692,145.15,144.55,,Sanpete,Unknown,,,2019-03-02,,,,http://skylineradioclub.com,,,,,,,,,,,,,,yes,KB7BSK (C),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.95,-5,,KB7BSK,Sterling,UT,OPEN,,S,197.11,W,,49,14749,39.1936,-111.692,447.95,442.95,,Utah,Unknown,,,2016-05-16,,,,http://skylineradioclub.com,,,,,,,,,,,,,,yes,KB7BSK (B),jfindu lookup / dstar-users lookup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.29,-0.6,131.8,WB7REL,"Starling, Sterling",UT,OPEN,,,197.11,W,,49,6704,39.1942,-111.692,145.29,144.69,131.8,Sanpete,,Sanpete and Sevier Valleys.,,2014-01-20,On-Air,,UVHFS,,,Autopatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.85,-5,131.8,WB7REL,Sterling,UT,OPEN,,,197.11,W,,49,257,39.1942,-111.692,447.85,442.85,131.8,Sanpete,,Fairview North to Richfield to the South.,,2014-01-20,On-Air,wb7rel,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
