Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Tone Mode,CTCSS,Rx CTCSS,DCS,DCS Polarity,Select Scan,Comment,Digital Squelch,Digital Code,Your Callsign,Rpt-1 CallSign,Rpt-2 CallSign,Filter,Tx Data Mode,Data Mode,Split Tone Mode,Split CTCSS,Split Rx CTCSS,Split DCS,Split DCS Polarity,Tx Filter,Tx Operating Mode
73,449.85000,444.85000,5.00 MHz,-DUP,FM,QEY Fort Collins CSU Durward Hal,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 124 194.90 CO Larimer Fort Collins CSU Durward Hall W0QEY,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
74,146.70000,146.10000,600 kHz,-DUP,FM,QMR Breckenridge,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 23 127.96 CO Summit Breckenridge WB0QMR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
75,446.97500,441.97500,5.00 MHz,-DUP,DV,QPG Salida Methodist Mountain,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 9844 109.62 CO Chaffee Salida Methodist Mountain KD0QPG,,,CQCQCQ,KD0QPG B,KD0QPG G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
76,447.45000,442.45000,5.00 MHz,-DUP,FM,RBT Fort Collins,T Sql,123.0 Hz,123.0 Hz,023,Both N,Off,8 276 187.95 CO Larimer Fort Collins KC0RBT,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
77,446.77500,441.77500,5.00 MHz,-DUP,DV,RDI Trinidad Raton Pass,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 8086 190.15 CO Las Animas Trinidad Raton Pass KD0RDI,,,CQCQCQ,KD0RDI B,KD0RDI G,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
78,447.20000,442.20000,5.00 MHz,-DUP,FM,RFI Severance Cactus Hill,Tone,82.5 Hz,82.5 Hz,023,Both N,Off,8 8188 193.12 CO Weld Severance Cactus Hill N6RFI,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
79,448.40000,443.40000,5.00 MHz,-DUP,FM,SKY Loveland Milner Mtn.,T Sql,94.8 Hz,94.8 Hz,023,Both N,Off,8 18892 186.07 CO Larimer Loveland Milner Mtn. N2SKY,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
80,449.62500,444.62500,5.00 MHz,-DUP,FM,SLV Monte Vista,Tone,94.8 Hz,94.8 Hz,023,Both N,Off,8 18580 182.16 CO Rio Grande Monte Vista K0SLV,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
81,447.80000,442.80000,5.00 MHz,-DUP,FM,SVT Loveland Milner Mtn.,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 19448 186.07 CO Larimer Loveland Milner Mtn. K0SVT,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
82,146.67000,146.07000,600 kHz,-DUP,FM,UDD Idaho Springs Squaw Mountain,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 78 110.13 CO Clear Creek Idaho Springs Squaw Mountain KB0UDD,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
83,145.11500,144.51500,600 kHz,-DUP,FM,UPS Fort Collins Horsetooth Moun,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 123 191.33 CO Larimer Fort Collins Horsetooth Mountain W0UPS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
84,447.27500,442.27500,5.00 MHz,-DUP,FM,UPS Fort Collins Horsetooth Moun,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 126 191.33 CO Larimer Fort Collins Horsetooth Mountain W0UPS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
85,146.85000,146.25000,600 kHz,-DUP,FM,UPS Greeley UNC,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 156 173.40 CO Weld Greeley UNC W0UPS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
86,449.30000,444.30000,5.00 MHz,-DUP,FM,UPS Westminster,Tone,100.0 Hz,100.0 Hz,023,Both N,Off,8 8208 112.01 CO Adams Westminster N1UPS,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
87,145.31000,144.71000,600 kHz,-DUP,FM,VJJ Boulder Thorodin Mountain,Tone,88.5 Hz,123.0 Hz,023,Both N,Off,8 72 127.67 CO Gilpin Boulder Thorodin Mountain KB0VJJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
