Channel Number,Receive Frequency,Transmit Frequency,Offset Frequency,Offset Direction,Operating Mode,Name,Tone Mode,CTCSS,Rx CTCSS,DCS,DCS Polarity,Select Scan,Comment,Digital Squelch,Digital Code,Your Callsign,Rpt-1 CallSign,Rpt-2 CallSign,Filter,Tx Data Mode,Data Mode,Split Tone Mode,Split CTCSS,Split Rx CTCSS,Split DCS,Split DCS Polarity,Tx Filter,Tx Operating Mode
84,147.10500,147.70500,600 kHz,+DUP,FM,SSI Grand Junction 1,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 8175 321.00 CO Mesa Grand Junction K0SSI,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
85,146.76000,146.16000,600 kHz,-DUP,FM,SWE Rifle 146.76,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 200 247.00 CO Garfield Rifle N0SWE,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
86,448.15000,443.15000,5.00 MHz,-DUP,FM,TUC Westcliffe 448.1,T Sql,103.5 Hz,103.5 Hz,023,Both N,Off,8 248 173.00 CO Custer Westcliffe KB0TUC,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
87,146.76000,146.16000,600 kHz,-DUP,FM,UGO Ogallala 146.76,Tone,123.0 Hz,123.0 Hz,023,Both N,Off,31 11025 316.00 NE Keith Ogallala N0UGO,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
88,146.91000,146.31000,600 kHz,-DUP,FM,UUX Montrose 146.91,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 12442 287.00 CO Montrose Montrose KC0UUX,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
89,53.03000,52.03000,1.00 MHz,-DUP,FM,UWR Laramie Pilot Hi,None,100.0 Hz,100.0 Hz,023,Both N,Off,56 4 193.00 WY Albany Laramie Pilot Hill K7UWR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
90,147.01500,147.61500,600 kHz,+DUP,FM,VHZ Alliance 147.015,None,100.0 Hz,100.0 Hz,023,Both N,Off,31 10450 323.00 NE Box Butte Alliance N2VHZ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
91,146.85000,146.25000,600 kHz,-DUP,FM,VJJ Glenwood Springs,Tone,88.5 Hz,123.0 Hz,023,Both N,Off,8 129 214.00 CO Garfield Glenwood Springs Sunlight Peak KB0VJJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
92,145.35500,144.75500,600 kHz,-DUP,FM,VJJ Grand Junction G,Tone,88.5 Hz,123.0 Hz,023,Both N,Off,8 149 269.00 CO Mesa Grand Junction Grand Mesa KB0VJJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
93,449.62500,444.62500,5.00 MHz,-DUP,FM,VJJ Steamboat Spring,T Sql,123.0 Hz,123.0 Hz,023,Both N,Off,8 9770 191.00 CO Routt Steamboat Springs KB0VJJ,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
94,444.60000,449.60000,5.00 MHz,+DUP,FM,VJR Wallace 444.6,Tone,146.2 Hz,146.2 Hz,023,Both N,Off,20 3559 295.00 KS Wallace Wallace WA0VJR,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
95,147.12000,147.72000,600 kHz,+DUP,FM,VTL Gunnison 147.12,None,100.0 Hz,100.0 Hz,023,Both N,Off,8 160 213.00 CO Gunnison Gunnison W0VTL,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
96,449.60000,444.60000,5.00 MHz,-DUP,FM,XLI Glenwood Springs,Tone,107.2 Hz,107.2 Hz,023,Both N,Off,8 255 214.00 CO Garfield Glenwood Springs Sunlight Peak N0XLI,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
97,449.65000,444.65000,5.00 MHz,-DUP,FM,YNA Grand Junction G,T Sql,151.4 Hz,151.4 Hz,023,Both N,Off,8 8763 269.00 CO Mesa Grand Junction Grand Mesa KB0YNA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
98,449.70000,444.70000,5.00 MHz,-DUP,FM,YNA Telluride Gray H,T Sql,107.2 Hz,107.2 Hz,023,Both N,Off,8 254 323.00 CO San Miguel Telluride Gray Head KB0YNA,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
99,449.75000,444.75000,5.00 MHz,-DUP,FM,ZSN La Veta Cordova,T Sql,100.0 Hz,100.0 Hz,023,Both N,Off,8 13485 254.00 CO Las Animas La Veta Cordova Pass N0ZSN,,,,,,Filter 1,,,None,88.5 Hz,88.5 Hz,023,Both N,Filter 1,FM
